"","lat","long","Consequence.x","Arrondissement","an","mois","jour","Tranche_horaire","Agglomeration","intersection","Collision","Luminosite","Meteo","Route","Circulation","Profil.route","Plan.route","Surface","Lieu","Situation","Consequence.y","Genre","age","Contexte","Securite.equip","Equipement.secu","Obstacle.mobile","Choc.subi","Region"
"602",48.8631,2.3234,"Blesse leger",1,2017,"juin","vendredi","Soir","En agglomeration","Hors intersection","Deux vehicules - par l'arriere","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",46,"Domicile – travail ","Oui","Casque","Vehicule","Arriere","Ile-de-France"
"603",48.8631,2.35876,"Blesse leger",3,2018,"juin","samedi","Apres-midi","En agglomeration","Hors intersection","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",22,"Non renseigne","Oui","Casque","Vehicule","Arriere droit","Ile-de-France"
"604",48.8631,2.36672,"Blesse leger",3,2017,"aout","mercredi","Soir","En agglomeration","Intersection en T","Autre collision","Plein jour","Pluie forte","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Mouillee","Valeur inconnue","Aucun","Blesse leger","Femme",26,"Domicile – travail ","Oui","Casque","Vehicule","Avant","Ile-de-France"
"605",48.8632,2.35164,"Blesse leger",11,2018,"fevrier","vendredi","Apres-midi","En agglomeration","Intersection en X","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",28,"Promenade - loisirs","Oui","Casque","Vehicule","Avant gauche","Ile-de-France"
"606",48.8632,2.35248,"Blesse leger",11,2017,"mars","jeudi","Matin","En agglomeration","Intersection en X","Autre collision","Plein jour","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Voie ferree","Aucun","Blesse leger","Homme",18,"Non renseigne","Oui","Casque","Vehicule","Avant gauche","Ile-de-France"
"607",48.8632,2.36463,"Blesse leger",3,2016,"juin","jeudi","Apres-midi","En agglomeration","Hors intersection","Deux vehicules - par le cote","Plein jour","Temps couvert","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Femme",61,"Valeur inconnue","Oui","Casque","Vehicule","Cote droit","Ile-de-France"
"608",48.8632,2.37195,"Blesse leger",3,2016,"mars","dimanche","","En agglomeration","Hors intersection","Sans collision","Nuit sans eclairage public allume","Normale","Voie communale ","A chaussees separees","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Femme",28,"Non renseigne","Oui","Casque","Aucun","Aucun","Ile-de-France"
"609",48.8632,2.37968,"Blesse leger",3,2016,"octobre","mercredi","Soir","En agglomeration","Hors intersection","Deux vehicules - par le cote","Nuit sans eclairage public allume","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",48,"Promenade - loisirs","Oui","Casque","Vehicule","Arriere droit","Ile-de-France"
"610",48.8634,2.35094,"Blesse leger",11,2018,"mars","mercredi","","En agglomeration","Intersection en X","Deux vehicules - par le cote","Plein jour","Pluie legere","Voie communale ","A sens unique","Plat","Partie rectiligne","Mouillee","Valeur inconnue","Aucun","Blesse leger","Homme",19,"Domicile – travail ","Oui","Casque","Vehicule","Avant","Ile-de-France"
"611",48.8634,2.35094,"Blesse leger",11,2017,"juillet","vendredi","Matin","En agglomeration","Intersection en X","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",23,"Non renseigne","Oui","Casque","Vehicule","Avant","Ile-de-France"
"612",48.8634,2.35094,"Blesse leger",11,2016,"novembre","jeudi","Soir","En agglomeration","Intersection en X","Deux vehicules - frontale","Nuit sans eclairage public allume","Pluie forte","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Mouillee","Valeur inconnue","Aucun","Blesse leger","Homme",52,"Domicile – travail ","Oui","Casque","Vehicule","Avant","Ile-de-France"
"613",48.8634,2.35094,"Blesse leger",11,2018,"mars","mercredi","","En agglomeration","Intersection en X","Deux vehicules - par le cote","Nuit sans eclairage public allume","Pluie legere","Voie communale ","A sens unique","Plat","Partie rectiligne","Mouillee","Valeur inconnue","Aucun","Blesse leger","Homme",28,"Domicile – travail ","Oui","Casque","Vehicule","Avant","Ile-de-France"
"614",48.8634,2.35094,"Blesse leger",11,2016,"aout","mardi","Apres-midi","En agglomeration","Intersection en X","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",42,"Promenade - loisirs","Oui","Casque","Vehicule","Avant gauche","Ile-de-France"
"615",48.8634,2.35094,"Blesse leger",11,2017,"mars","vendredi","Apres-midi","En agglomeration","Intersection en X","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","A sens unique","Non renseigne","Non renseigne","Non renseigne","Valeur inconnue","Valeur inconnue","Blesse leger","Homme",38,"Non renseigne","Oui","Casque","Vehicule","Aucun","Ile-de-France"
"616",48.8634,2.36151,"Blesse leger",3,2018,"mai","lundi","Apres-midi","En agglomeration","Intersection en X","Deux vehicules - par le cote","Plein jour","Temps couvert","Voie communale ","A sens unique","Plat","Partie rectiligne","Mouillee","Valeur inconnue","Aucun","Blesse leger","Femme",39,"Promenade - loisirs","Oui","Casque","Vehicule","Avant","Ile-de-France"
"617",48.8634,2.40881,"Blesse leger",20,2017,"avril","mercredi","","En agglomeration","Intersection en T","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","Bidirectionnelle","Pente","Partie rectiligne","Normale","Valeur inconnue","Valeur inconnue","Blesse leger","Homme",39,"Domicile – travail ","Oui","Casque","Vehicule","Avant","Ile-de-France"
"618",48.8634,2.40881,"Blesse leger",20,2016,"octobre","samedi","Apres-midi","En agglomeration","Intersection en T","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","Valeur inconnue","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",13,"Non renseigne","Oui","Casque","Vehicule","Cote gauche","Ile-de-France"
"619",48.8635,2.33975,"Blesse leger",1,2016,"novembre","jeudi","Apres-midi","En agglomeration","Intersection en X","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",30,"Non renseigne","Oui","Casque","Vehicule","Avant","Ile-de-France"
"620",48.8635,2.37053,"Blesse leger",3,2016,"aout","mardi","Soir","En agglomeration","Hors intersection","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",36,"Promenade - loisirs","Oui","Casque","Vehicule","Aucun","Ile-de-France"
"621",48.8635,2.37166,"Blesse leger",3,2016,"aout","samedi","Soir","En agglomeration","Hors intersection","Trois vehicules et plus - colisions multiples","Plein jour","Normale","Voie communale ","A sens unique","Non renseigne","Non renseigne","Non renseigne","Valeur inconnue","Aucun","Blesse leger","Homme",15,"Non renseigne","Oui","Casque","Vehicule","Aucun","Ile-de-France"
"622",48.8635,2.41069,"Blesse leger",20,2017,"novembre","mercredi","","En agglomeration","Intersection en X","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","Bidirectionnelle","Pente","Partie rectiligne","Normale","Valeur inconnue","Sur trottoir","Blesse leger","Femme",51,"Domicile – travail ","Oui","Casque","Vehicule","Cote droit","Ile-de-France"
"623",48.8635,2.41069,"Blesse leger",20,2017,"mars","jeudi","","En agglomeration","Intersection en X","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","Bidirectionnelle","Pente","Partie rectiligne","Normale","Valeur inconnue","Sur trottoir","Blesse leger","Homme",35,"Domicile – travail ","Oui","Casque","Vehicule","Aucun","Ile-de-France"
"624",48.8636,2.37575,"Blesse leger",3,2016,"juin","samedi","Nuit","En agglomeration","Hors intersection","Autre collision","Nuit sans eclairage public allume","Normale","Voie communale ","Valeur inconnue","Non renseigne","Non renseigne","Non renseigne","Valeur inconnue","Valeur inconnue","Blesse leger","Homme",30,"Non renseigne","Oui","Casque","Vehicule","Aucun","Ile-de-France"
"625",48.8636,2.38335,"Blesse leger",3,2017,"octobre","lundi","Apres-midi","En agglomeration","Intersection en T","Deux vehicules - par l'arriere","Plein jour","Temps couvert","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",28,"Domicile – travail ","Oui","Casque","Vehicule","Avant","Ile-de-France"
"626",48.8638,2.33207,"Blesse hospitalise",1,2016,"mars","samedi","Apres-midi","En agglomeration","Intersection en X","Deux vehicules - par l'arriere","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse hospitalise","Homme",21,"Utilisation professionnelle","Oui","Casque","Vehicule","Avant","Ile-de-France"
"627",48.8638,2.33207,"Blesse hospitalise",1,2017,"mai","samedi","Apres-midi","En agglomeration","Intersection en X","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Femme",57,"Promenade - loisirs","Oui","Casque","Vehicule","Cote gauche","Ile-de-France"
"628",48.8638,2.33207,"Blesse leger",1,2016,"mars","samedi","Apres-midi","En agglomeration","Intersection en X","Deux vehicules - par l'arriere","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse hospitalise","Homme",21,"Utilisation professionnelle","Oui","Casque","Vehicule","Avant","Ile-de-France"
"629",48.8638,2.33207,"Blesse leger",1,2017,"mai","samedi","Apres-midi","En agglomeration","Intersection en X","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Femme",57,"Promenade - loisirs","Oui","Casque","Vehicule","Cote gauche","Ile-de-France"
"630",48.8638,2.35871,"Blesse leger",2,2017,"mars","mercredi","Soir","En agglomeration","Hors intersection","Deux vehicules - par le cote","Nuit sans eclairage public allume","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",31,"Promenade - loisirs","Oui","Casque","Vehicule","Avant","Ile-de-France"
"631",48.8638,2.36629,"Blesse leger",3,2016,"octobre","mardi","Apres-midi","En agglomeration","Hors intersection","Autre collision","Plein jour","Normale","Voie communale ","Bidirectionnelle","Pente","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",58,"Domicile – travail ","Oui","Casque","Pieton","Avant","Ile-de-France"
"632",48.8638,2.37563,"Blesse leger",3,2018,"mai","mercredi","","En agglomeration","Hors intersection","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Femme",52,"Domicile – travail ","Oui","Casque","Vehicule","Avant","Ile-de-France"
"633",48.8639,2.33592,"Blesse leger",1,2017,"octobre","lundi","","En agglomeration","Place","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Femme",51,"Non renseigne","Oui","Casque","Vehicule","Avant gauche","Ile-de-France"
"634",48.8639,2.34233,"Indemne",1,2017,"avril","mercredi","Apres-midi","En agglomeration","Intersection en X","Autre collision","Plein jour","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Indemne","Homme",22,"Non renseigne","Oui","Casque","Pieton","Avant","Ile-de-France"
"635",48.8639,2.34908,"Blesse leger",2,2016,"mai","vendredi","","En agglomeration","Intersection a plus de 4 branches","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Sur trottoir","Blesse leger","Homme",25,"Domicile – travail ","Oui","Casque","Vehicule","Avant","Ile-de-France"
"636",48.864,2.33134,"Blesse hospitalise",1,2017,"juillet","samedi","Soir","En agglomeration","Intersection en T","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Indemne","Homme",22,"Utilisation professionnelle","Oui","Casque","Vehicule","Avant","Ile-de-France"
"637",48.864,2.33134,"Blesse hospitalise",1,2017,"juillet","samedi","Soir","En agglomeration","Intersection en T","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Femme",56,"Promenade - loisirs","Oui","Casque","Vehicule","Avant","Ile-de-France"
"638",48.864,2.33134,"Blesse hospitalise",1,2018,"juillet","mardi","","En agglomeration","Intersection en T","Deux vehicules - par l'arriere","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Sur trottoir","Blesse hospitalise","Femme",59,"Domicile – travail ","Oui","Casque","Vehicule","Avant droit","Ile-de-France"
"639",48.864,2.33134,"Blesse leger",1,2017,"juillet","samedi","Soir","En agglomeration","Intersection en T","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Indemne","Homme",22,"Utilisation professionnelle","Oui","Casque","Vehicule","Avant","Ile-de-France"
"640",48.864,2.33134,"Blesse leger",1,2017,"juillet","samedi","Soir","En agglomeration","Intersection en T","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Femme",56,"Promenade - loisirs","Oui","Casque","Vehicule","Avant","Ile-de-France"
"641",48.864,2.33134,"Blesse leger",1,2018,"juillet","mardi","","En agglomeration","Intersection en T","Deux vehicules - par l'arriere","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Sur trottoir","Blesse hospitalise","Femme",59,"Domicile – travail ","Oui","Casque","Vehicule","Avant droit","Ile-de-France"
"642",48.864,2.33134,"Indemne",1,2017,"juillet","samedi","Soir","En agglomeration","Intersection en T","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Indemne","Homme",22,"Utilisation professionnelle","Oui","Casque","Vehicule","Avant","Ile-de-France"
"643",48.864,2.33134,"Indemne",1,2017,"juillet","samedi","Soir","En agglomeration","Intersection en T","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Femme",56,"Promenade - loisirs","Oui","Casque","Vehicule","Avant","Ile-de-France"
"644",48.864,2.33134,"Indemne",1,2018,"juillet","mardi","","En agglomeration","Intersection en T","Deux vehicules - par l'arriere","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Sur trottoir","Blesse hospitalise","Femme",59,"Domicile – travail ","Oui","Casque","Vehicule","Avant droit","Ile-de-France"
"645",48.864,2.34836,"Blesse leger",2,2016,"octobre","vendredi","Matin","En agglomeration","Hors intersection","Deux vehicules - par le cote","Plein jour","Temps couvert","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",37,"Promenade - loisirs","Oui","Casque","Vehicule","Cote droit","Ile-de-France"
